sample1,,sample2,,sample3,,sample4,,sample5,,sample6,,vzorek1,,vzorek2,,vzorek3,,specimen0,,specimen1,,specimen2,,
476.9971008,0.7739011049,,,,,,,,,,,,,,,,,,,,,870.7814941,0.7331649065,
476.5005493,0.7724192142,,,,,,,,,,,,,,,,,,,,,870.5789185,0.7300627828,
476.0039063,0.7710567713,,,,,,,,,,,,,,,,,,,,,870.3765259,0.7318142653,
475.5072327,0.7733944654,,,,,,,,,,,,,,,,,,,,,870.2075806,0.7317820191,
475.0105286,0.7719768882,,,,,,,,,,,,,,,,,,,,,870.005127,0.7302746177,
474.5137329,0.7732092738,,,,,,,,,,,,,,,,,,,,,869.8024292,0.7332508564,
474.0168762,0.7756521106,,,,,,,,,,,,,,,,,,,,,869.5998535,0.729860127,
473.4817505,0.7752075195,,,,,,,,,,,,,,,,,,,,,869.3972778,0.7331637144,
472.9848938,0.7756454945,,,,,,,,,,,,,,,,,,,,,869.1945801,0.7338843942,
472.4878845,0.7750566602,,,,,,,,,,,,,,,,,,,,,868.9918213,0.7332404256,
471.9908447,0.7753559351,,,,,,,,,,,,,,,,,,,,,868.7891235,0.7290803194,
471.4938049,0.7732835412,,,,,,,,,,,,,,,,,,,,,868.5864258,0.73163867,
470.9967041,0.7757155299,,,,,,,,,,,,,,,,,,,,,868.3837891,0.7290022373,
470.4995117,0.7775286436,,,,,,,,,,,,,,,,,,,,,868.1809692,0.7275912166,
470.0023193,0.7772023678,,,,,,,,,,,,,,,,,,,,,867.9782104,0.7353340983,
469.5050354,0.7781486511,,,,,,,,,,,,,,,,,,,,,867.7754517,0.7288850546,
469.0077515,0.7762901783,,,,,,,,,,,,,,,,,,,,,867.6064453,0.7317767739,
468.5103455,0.7784536481,,,,,,,,,,,,,,,,,,,,,867.4036255,0.728595674,
468.01297,0.779464066,,,,,,,,,,,,,,,,,,,,,867.2008057,0.731020987,
467.5155334,0.7792192698,,,,,,,,,,,,,,,,,,,,,866.9979858,0.73179847,
467.0180359,0.7785426378,,,,,,,,,,,,,,,,,,,,,866.7950439,0.7289745212,
466.4821777,0.7789822221,,,,,,,,,,,,,,,,,,,,,866.5921631,0.7270068526,
465.9846497,0.7805299759,,,,,,,,,,,,,,,,,,,,,866.3892822,0.7318763733,
465.4869385,0.7803111672,,,,,,,,,,,,,,,,,,,,,866.1862793,0.7299151421,
464.9892578,0.7798947692,,,,,,,,,,,,,,,,,,,,,865.9833374,0.7299322486,
464.4915161,0.7802347541,,,,,,,,,,,,,,,,,,,,,865.7803955,0.7292545438,
463.9937439,0.7825375199,,,,,,,,,,,,,,,,,,,,,865.5773926,0.730036974,
463.4958801,0.7812151909,,,,,,,,,,,,,,,,,,,,,865.4082031,0.7297856212,
462.9980469,0.7821302414,,,,,,,,,,,,,,,,,,,,,865.2052002,0.7320687175,
462.5000916,0.7843952775,,,,,,,,,,,,,,,,,,,,,865.0021362,0.730903089,
462.0020752,0.7849929333,,,,,,,,,,,,,,,,,,,,,864.7990723,0.7327715755,
461.5040894,0.786916852,,,,,,,,,,,,,,,,,,,,,864.5958862,0.7287749052,
461.0059814,0.7859713435,,,,,,,,,,,,,,,,,,,,,864.3929443,0.7283727527,
460.5079346,0.7877867222,,,,,,,,,,,,,,,,,,,,,864.1897583,0.730279386,
460.0097046,0.7849552035,,,,,,,,,,,,,,,,,,,,,863.9866943,0.7308812141,
459.5115051,0.780105114,,,,,,,,,,,,,,,,,,,,,863.7835693,0.7328624725,
459.0133057,0.7806111574,,,,,,,,,,,,,,,,,,,,,863.5802612,0.7305291891,
458.5149231,0.7809058428,,,,,,,,,,,,,,,,,,,,,863.3771362,0.7283419967,
458.016571,0.7820495367,,,,,,,,,,,,,,,,,,,,,863.2078247,0.7279122472,
457.518219,0.785449326,,,,,,,,,,,,,,,,,,,,,863.0045776,0.7270918489,
456.9813843,0.7857556939,,,,,,,,,,,,,,,,,,,,,862.8012695,0.7285404205,
456.4829407,0.7881717086,,,,,,,,,,,,,,,,,,,,,862.5980225,0.7295525074,
455.9843445,0.7889974117,,,,,,,,,,,,,,,,,,,,,862.3947754,0.7336223125,
455.4857788,0.7882377505,,,,,,,,,,,,,,,,,,,,,862.1914063,0.730019033,
454.9871521,0.7888165712,,,,,,,,,,,,,,,,,,,,,861.9881592,0.7277795672,
454.4884949,0.7880276442,,,,,,,,,,,,,,,,,,,,,861.78479,0.7328099608,
453.9897461,0.7905501723,,,,,,,,,,,,,,,,,,,,,861.5814209,0.7316909432,
453.4909668,0.7906255722,,,,,,,,,,,,,,,,,,,,,861.3780518,0.7295984626,
452.992157,0.791410923,,,,,,,,,,,,,,,,,,,,,861.1746216,0.7306423783,
452.4932861,0.7913475037,,,,,,,,,,,,,,,,,,,,,861.005188,0.7301469445,
451.9943237,0.7905079722,,,,,,,,,,,,,,,,,,,,,860.8017578,0.7297919989,
451.4954529,0.7918649912,,,,,,,,,,,,,,,,,,,,,860.5982666,0.7343592048,
450.9963989,0.7910191417,,,,,,,,,,,,,,,,,,,,,860.3948364,0.7336290479,
450.4973755,0.7941263318,,,,,,,,,,,,,,,,,,,,,860.1914063,0.7307584286,
449.99823,0.7934287786,,,,,,,,,,,,,,,,,,,,,859.987793,0.7266728878,
449.499115,0.7938361168,,,,,,,,,,,,,,,,,,,,,859.7842407,0.7300260067,
448.9999084,0.7927644253,,,,,,,,,,,,,,,,,,,,,859.5808105,0.7295045257,
448.5007324,0.7938249707,,,,,,,,,,,,,,,,,,,,,859.3771362,0.7316161394,
448.0014038,0.792658031,,,,,,,,,,,,,,,,,,,,,859.2075806,0.7312027812,
447.5020752,0.7920967937,,,,,,,,,,,,,,,,,,,,,859.0040283,0.7347630262,
447.0027161,0.7931373715,,,,,,,,,,,,,,,,,,,,,858.800354,0.727878511,
446.5032959,0.7943392992,,,,,,,,,,,,,,,,,,,,,858.5968018,0.7299138904,
446.0038757,0.7925211191,,,,,,,,,,,,,,,,,,,,,858.3930664,0.7291901708,
445.5043335,0.7933006883,,,,,,,,,,,,,,,,,,,,,858.1893921,0.7323801517,
445.0048218,0.7933953404,,,,,,,,,,,,,,,,,,,,,857.9857788,0.7280091643,
444.5052185,0.7941735983,,,,,,,,,,,,,,,,,,,,,857.7820435,0.7330867648,
444.0055237,0.7948763371,,,,,,,,,,,,,,,,,,,,,857.5782471,0.7294536829,
443.5058594,0.7963790298,,,,,,,,,,,,,,,,,,,,,857.3746338,0.7303936481,
443.0061646,0.7968953848,,,,,,,,,,,,,,,,,,,,,857.2047119,0.7292084694,
442.5062866,0.7970661521,,,,,,,,,,,,,,,,,,,,,857.0009766,0.7339939475,
442.0065308,0.7981660962,,,,,,,,,,,,,,,,,,,,,856.7971191,0.7303336859,
441.5066833,0.7994691133,,,,,,,,,,,,,,,,,,,,,856.5933838,0.7297669649,
441.0067749,0.7984827161,,,,,,,,,,,,,,,,,,,,,856.3895264,0.7374258041,
440.5068054,0.7943982482,,,,,,,,,,,,,,,,,,,,,856.18573,0.7321968079,
440.0068054,0.7967771292,,,,,,,,,,,,,,,,,,,,,855.9818726,0.7325683832,
439.5067444,0.7972454429,,,,,,,,,,,,,,,,,,,,,855.7778931,0.7334000468,
439.0065918,0.7979585528,,,,,,,,,,,,,,,,,,,,,855.6079102,0.7317228317,
438.5065002,0.7983597517,,,,,,,,,,,,,,,,,,,,,855.4039917,0.7291815877,
438.0062866,0.7981321812,,,,,,,,,,,,,,,,,,,,,855.2001343,0.7312765718,
437.506073,0.7970176935,,,,,,,,,,,,,,,,,,,,,854.9960938,0.733735919,
437.0058289,0.7972472906,,,,,,,,,,,,,,,,,,,,,854.7921753,0.7340600491,
436.5054932,0.7998191714,,,,,,,,,,,,,,,,,,,,,854.5881958,0.7270600796,
436.0051575,0.7994456291,,,,,,,,,,,,,,,,,,,,,854.3841553,0.7373158932,
435.5047607,0.7986331582,,,,,,,,,,,,,,,,,,,,,854.1801147,0.7321223617,
435.0042725,0.8001031876,,,,,,,,,,,,,,,,,,,,,853.9761353,0.73264575,
434.5037842,0.8011881113,,,,,,,,,,,,,,,,,,,,,853.8060303,0.7345110774,
434.0032654,0.800029397,,,,,,,,,,,,,,,,,,,,,853.6019897,0.7337722778,
433.5026855,0.7987612486,,,,,,,,,,,,,,,,,,,,,853.3978271,0.7332911491,
433.0020447,0.8006641865,,,,,,,,,,,,,,,,,,,,,853.1937256,0.7326999903,
432.5014038,0.8010844588,,,,,,,,,,,,,,,,,,,,,852.989502,0.7344949245,
432.0006714,0.8013551831,,,,,,,,,,,,,,,,,,,,,852.7854614,0.7368157506,
431.4999084,0.8020164371,,,,,,,,,,,,,,,,,,,,,852.5812378,0.7307824492,
430.999115,0.8018984795,,,,,,,,,,,,,,,,,,,,,852.3769531,0.7365520597,
430.498291,0.8003590107,,,,,,,,,,,,,,,,,,,,,852.2069092,0.7365145087,
429.997406,0.8023486137,,,,,,,,,,,,,,,,,,,,,852.0025635,0.7350568175,
429.4964905,0.8024795651,,,,,,,,,,,,,,,,,,,,,851.7984619,0.7306742072,
428.9955139,0.801668942,,,,,,,,,,,,,,,,,,,,,851.5941162,0.7306149006,
428.4944763,0.8023241162,,,,,,,,,,,,,,,,,,,,,851.3897705,0.733833611,
427.9933472,0.804602623,,,,,,,,,,,,,,,,,,,,,851.1855469,0.7352719903,
427.4922791,0.8039973974,,,,,,,,,,,,,,,,,,,,,850.9812012,0.7380027175,
426.9911194,0.8056672215,,,,,,,,,,,,,,,,,,,,,850.7767944,0.7347570062,
426.4899292,0.8050156236,,,,,,,,,,,,,,,,,,,,,850.6065063,0.7358487844,
425.988739,0.8047156334,,,,,,,,,,,,,,,,,,,,,850.4021606,0.7333874106,
425.4874573,0.8049178123,,,,,,,,,,,,,,,,,,,,,850.1977539,0.735212028,
424.986145,0.8033722639,,,,,,,,,,,,,,,,,,,,,849.9934082,0.7344912887,
424.4847412,0.8028417826,,,,,,,,,,,,,,,,,,,,,849.7888794,0.7348509431,
423.9833069,0.8034007549,,,,,,,,,,,,,,,,,,,,,849.5844727,0.7329729199,
423.481842,0.8039435744,,,,,,,,,,,,,,,,,,,,,849.3800659,0.7376435995,
423.0189514,0.804184854,,,,,,,,,,,,,,,,,,,,,849.1755371,0.7335196733,
422.5174561,0.8053591847,,,,,,,,,,,,,,,,,,,,,849.005127,0.7378870249,
422.0158386,0.8059235215,,,,,,,,,,,,,,,,,,,,,848.8005371,0.7383628488,
421.5141907,0.8056470752,,,,,,,,,,,,,,,,,,,,,848.5960083,0.7314553261,
421.0125427,0.805806756,,,,,,,,,,,,,,,,,,,,,848.3914795,0.7323591709,
420.5108337,0.802455008,,,,,,,,,,,,,,,,,,,,,848.1868896,0.7385240793,
420.0090637,0.8016789556,,,,,,,,,,,,,,,,,,,,,847.9823608,0.737531364,
419.5073242,0.8007133603,,,,,,,,,,,,,,,,,,,,,847.77771,0.7366888523,
419.0054626,0.8053261042,,,,,,,,,,,,,,,,,,,,,847.6071777,0.7345368266,
418.5036316,0.8056920171,,,,,,,,,,,,,,,,,,,,,847.4025269,0.7369099259,
418.0016174,0.8063825369,,,,,,,,,,,,,,,,,,,,,847.197937,0.7346914411,
417.4996948,0.805624783,,,,,,,,,,,,,,,,,,,,,846.9931641,0.7342076898,
416.9976807,0.8060488105,,,,,,,,,,,,,,,,,,,,,846.7884521,0.7347789407,
416.4956055,0.808506906,,,,,,,,,,,,,,,,,,,,,846.5837402,0.7371613383,
415.9934998,0.807101965,,,,,,,,,,,,,,,,,,,,,846.3790283,0.7383701801,
415.4913635,0.8062618375,,,,,,,,,,,,,,,,,,,,,846.1742554,0.7378362417,
414.9892578,0.8067288399,,,,,,,,,,,,,,,,,,,,,846.0036621,0.7411193848,
414.486969,0.8062264323,,,,,,,,,,,,,,,,,,,,,845.7988281,0.7337715626,
413.9847412,0.805614233,,,,,,,,,,,,,,,,,,,,,845.5940552,0.7381418943,
413.4824524,0.8084510565,,,,,,,,,,,,,,,,,,,,,845.3892212,0.7396296263,
413.0187378,0.808591485,,,,,,,,,,,,,,,,,,,,,845.1843262,0.7338300347,
412.5163574,0.8100277781,,,,,,,,,,,,,,,,,,,,,844.9794922,0.7325541973,
412.013916,0.8119174242,,,,,,,,,,,,,,,,,,,,,844.7745972,0.7369529009,
411.5114441,0.811578095,,,,,,,,,,,,,,,,,,,,,844.6038208,0.7375559807,
411.0089722,0.8118675947,,,,,,,,,,,,,,,,,,,,,844.3989258,0.7364436388,
410.5064392,0.8089179993,,,,,,,,,,,,,,,,,,,,,844.1939697,0.7361428142,
410.0037537,0.8064728975,,,,,,,,,,,,,,,,,,,,,843.9890747,0.7376404405,
409.5011292,0.8062821627,,,,,,,,,,,,,,,,,,,,,843.7840576,0.736431241,
408.9984741,0.8091180921,,,,,,,,,,,,,,,,,,,,,843.5791626,0.7364833355,
408.4957886,0.813187778,,,,,,,,,,,,,,,,,,,,,843.3740845,0.7390987277,
407.9930115,0.8136953115,,,,,,,,,,,,,,,,,,,,,843.203186,0.7395724058,
407.4902039,0.8138420582,,,,,,,,,,,,,,,,,,,,,842.9981689,0.7341663837,
406.9873657,0.8130019307,,,,,,,,,,,,,,,,,,,,,842.7931519,0.7381688356,
406.4844666,0.8156611323,,,,,,,,,,,,,,,,,,,,,842.5880737,0.7423180938,
405.9815369,0.8142017126,,,,,,,,,,,,,,,,,,,,,842.3828735,0.7408923507,
405.5172424,0.8147432804,,,,,,,,,,,,,,,,,,,,,842.1778564,0.7402796745,
405.0142212,0.8125478029,,,,,,,,,,,,,,,,,,,,,842.006897,0.7380099297,
404.5112,0.8147284389,,,,,,,,,,,,,,,,,,,,,841.8018188,0.7371028066,
404.0081177,0.815012455,,,,,,,,,,,,,,,,,,,,,841.5966187,0.739335835,
403.5049744,0.8130814433,,,,,,,,,,,,,,,,,,,,,841.3914185,0.7407087088,
403.0018311,0.8148940206,,,,,,,,,,,,,,,,,,,,,841.1862793,0.7410556078,
402.4986267,0.8152683973,,,,,,,,,,,,,,,,,,,,,840.9810181,0.7374512553,
401.9953308,0.816460669,,,,,,,,,,,,,,,,,,,,,840.7756958,0.7381173372,
401.4920654,0.8155010939,,,,,,,,,,,,,,,,,,,,,840.6046143,0.738791585,
400.988739,0.8170528412,,,,,,,,,,,,,,,,,,,,,840.3994141,0.7363222241,
400.4853821,0.8201192617,,,,,,,,,,,,,,,,,,,,,840.1941528,0.7345597148,
399.9819336,0.8198902607,,,,,,,,,,,,,,,,,,,,,839.9889526,0.7352768183,
399.5172119,0.8196384907,,,,,,,,,,,,,,,,,,,,,839.7835083,0.740152061,
399.0137024,0.8198875189,,,,,,,,,,,,,,,,,,,,,839.578125,0.73713696,
398.5101624,0.8186194897,,,,,,,,,,,,,,,,,,,,,839.4069824,0.7400843501,
398.0065918,0.819476366,,,,,,,,,,,,,,,,,,,,,839.2015991,0.7390802503,
397.5029907,0.8210120201,,,,,,,,,,,,,,,,,,,,,838.9962769,0.737272799,
396.9993286,0.820884943,,,,,,,,,,,,,,,,,,,,,838.7908325,0.7343679667,
396.495636,0.821831882,,,,,,,,,,,,,,,,,,,,,838.5853882,0.7371070385,
395.9918823,0.8217819333,,,,,,,,,,,,,,,,,,,,,838.3800049,0.7383512855,
395.4880981,0.8254024982,,,,,,,,,,,,,,,,,,,,,838.1744385,0.7397245765,
394.9842834,0.825576067,,,,,,,,,,,,,,,,,,,,,838.0032959,0.742523551,
394.5191956,0.8242067099,,,,,,,,,,,,,,,,,,,,,837.7977905,0.7391477823,
394.0152893,0.8215191364,,,,,,,,,,,,,,,,,,,,,837.5921631,0.7412539721,
393.5113831,0.8221030831,,,,,,,,,,,,,,,,,,,,,837.3867188,0.7359894514,
393.0074158,0.8233412504,,,,,,,,,,,,,,,,,,,,,837.1812134,0.7394075394,
392.5033875,0.8276411891,,,,,,,,,,,,,,,,,,,,,836.9755249,0.7400305867,
391.9993286,0.8273843527,,,,,,,,,,,,,,,,,,,,,836.8041382,0.7393289804,
391.4952393,0.8230699301,,,,,,,,,,,,,,,,,,,,,836.5986938,0.7395527363,
390.9910889,0.818533659,,,,,,,,,,,,,,,,,,,,,836.3930054,0.7385928631,
390.4869385,0.8206733465,,,,,,,,,,,,,,,,,,,,,836.1873779,0.7426374555,
389.9826965,0.8250464201,,,,,,,,,,,,,,,,,,,,,835.9816895,0.7417525053,
389.5172424,0.8271166086,,,,,,,,,,,,,,,,,,,,,835.776001,0.7443121076,
389.0129395,0.8282518387,,,,,,,,,,,,,,,,,,,,,835.6045532,0.7430317998,
388.508606,0.8279119134,,,,,,,,,,,,,,,,,,,,,835.3988037,0.7416743636,
388.0042419,0.8295064569,,,,,,,,,,,,,,,,,,,,,835.1931763,0.740891695,
387.4998169,0.8291965127,,,,,,,,,,,,,,,,,,,,,834.9874268,0.7388901114,
386.9953613,0.8278275132,,,,,,,,,,,,,,,,,,,,,834.7815552,0.7390784621,
386.4909058,0.8280002475,,,,,,,,,,,,,,,,,,,,,834.5758667,0.7375929952,
385.9863586,0.8292353749,,,,,,,,,,,,,,,,,,,,,834.4042969,0.7390435934,
385.4818115,0.8308550715,,,,,,,,,,,,,,,,,,,,,834.1985474,0.7352364063,
385.0160217,0.8307283521,,,,,,,,,,,,,,,,,,,,,833.9927368,0.737567544,
384.5113831,0.8313310146,,,,,,,,,,,,,,,,,,,,,833.7868652,0.7396792173,
384.0066833,0.8319102526,,,,,,,,,,,,,,,,,,,,,833.5808716,0.7376471162,
383.5019226,0.8287291527,,,,,,,,,,,,,,,,,,,,,833.3751221,0.7373949885,
382.9971924,0.8292480111,,,,,,,,,,,,,,,,,,,,,833.2034912,0.7401430011,
382.4924011,0.832539916,,,,,,,,,,,,,,,,,,,,,832.9975586,0.7407053113,
381.9875793,0.8327943087,,,,,,,,,,,,,,,,,,,,,832.791626,0.7389739752,
381.482666,0.83638376,,,,,,,,,,,,,,,,,,,,,832.5856323,0.7409057617,
381.0166321,0.8363582492,,,,,,,,,,,,,,,,,,,,,832.3797607,0.7391062975,
380.5116272,0.8352521062,,,,,,,,,,,,,,,,,,,,,832.173645,0.737544179,
380.0066528,0.8366734982,,,,,,,,,,,,,,,,,,,,,832.0020142,0.7397459149,
379.5016479,0.8348613381,,,,,,,,,,,,,,,,,,,,,831.7959595,0.7389006019,
378.9965515,0.8361235857,,,,,,,,,,,,,,,,,,,,,831.5899048,0.7390339375,
378.4914551,0.8409259915,,,,,,,,,,,,,,,,,,,,,831.3839111,0.7389719486,
377.9863281,0.8442156315,,,,,,,,,,,,,,,,,,,,,831.1777344,0.7397528291,
377.4811401,0.8378757238,,,,,,,,,,,,,,,,,,,,,831.0059814,0.7413675189,
377.0147705,0.8346407413,,,,,,,,,,,,,,,,,,,,,830.7999268,0.7417247891,
376.5095215,0.8353177905,,,,,,,,,,,,,,,,,,,,,830.59375,0.7427642941,
376.0042114,0.8351931572,,,,,,,,,,,,,,,,,,,,,830.3875732,0.7414724827,
375.4988708,0.8376304507,,,,,,,,,,,,,,,,,,,,,830.1813965,0.7411397099,
374.9934998,0.8415360451,,,,,,,,,,,,,,,,,,,,,829.9752197,0.7426522374,
374.4880981,0.8423299193,,,,,,,,,,,,,,,,,,,,,829.8034058,0.7444604039,
373.9826355,0.8429374695,,,,,,,,,,,,,,,,,,,,,829.597229,0.745646596,
373.5160522,0.8441742659,,,,,,,,,,,,,,,,,,,,,829.3909302,0.7445976138,
373.0105286,0.8428496122,,,,,,,,,,,,,,,,,,,,,829.1848145,0.7445370555,
372.5049744,0.8473687768,,,,,,,,,,,,,,,,,,,,,828.9783936,0.7455453873,
371.9993896,0.8492518663,,,,,,,,,,,,,,,,,,,,,828.8065186,0.7439314723,
371.4937134,0.8480827808,,,,,,,,,,,,,,,,,,,,,828.6000977,0.7414855957,
370.9880676,0.847578764,,,,,,,,,,,,,,,,,,,,,828.3938599,0.7409369349,
370.4823608,0.8465539217,,,,,,,,,,,,,,,,,,,,,828.1875,0.7395136356,
370.0155029,0.8482874036,,,,,,,,,,,,,,,,,,,,,827.9811401,0.7368338108,
369.5097046,0.8489416838,,,,,,,,,,,,,,,,,,,,,827.7747803,0.7388627529,
369.0039063,0.8520611525,,,,,,,,,,,,,,,,,,,,,827.6028442,0.7404530048,
368.4980469,0.8532707691,,,,,,,,,,,,,,,,,,,,,827.3963623,0.7398643494,
367.9921265,0.8551627398,,,,,,,,,,,,,,,,,,,,,827.1898804,0.740411222,
367.4862061,0.8540554047,,,,,,,,,,,,,,,,,,,,,826.9835205,0.741904676,
367.019165,0.8533191681,,,,,,,,,,,,,,,,,,,,,826.7769775,0.7412742376,
366.5131531,0.8526473045,,,,,,,,,,,,,,,,,,,,,826.6049805,0.74026227,
366.0071106,0.8550449014,,,,,,,,,,,,,,,,,,,,,826.3984985,0.7406294346,
365.5010376,0.8541420698,,,,,,,,,,,,,,,,,,,,,826.1919556,0.7450712919,
364.9949341,0.8580416441,,,,,,,,,,,,,,,,,,,,,825.9854736,0.7434335351,
364.4887695,0.8610833287,,,,,,,,,,,,,,,,,,,,,825.7789307,0.7420147657,
363.9825745,0.8604406118,,,,,,,,,,,,,,,,,,,,,825.5722656,0.7455114126,
363.5152893,0.8603531718,,,,,,,,,,,,,,,,,,,,,825.4001465,0.7435950637,
363.0090027,0.8657062054,,,,,,,,,,,,,,,,,,,,,825.1934814,0.7459617257,
362.5027161,0.8658177257,,,,,,,,,,,,,,,,,,,,,824.9868774,0.7471900582,
361.9963684,0.8595920205,,,,,,,,,,,,,,,,,,,,,824.7802734,0.7478732467,
361.4899902,0.8534170985,,,,,,,,,,,,,,,,,,,,,824.5734863,0.7465597391,
360.9835815,0.8578521609,,,,,,,,,,,,,,,,,,,,,824.4013672,0.7487519383,
360.5161133,0.8597289324,,,,,,,,,,,,,,,,,,,,,824.1946411,0.7479993701,
360.009613,0.8589797616,,,,,,,,,,,,,,,,,,,,,823.987854,0.7458266616,
359.5031128,0.8603329062,,,,,,,,,,,,,,,,,,,,,823.781189,0.7455745339,
358.9965515,0.8680638671,,,,,,,,,,,,,,,,,,,,,823.5744629,0.7430893779,
358.4899597,0.8699218631,,,,,,,,,,,,,,,,,,,,,823.4021606,0.7400000691,
357.9833374,0.8650201559,,,,,,,,,,,,,,,,,,,,,823.1953735,0.7390196919,
357.515625,0.8628177643,,,,,,,,,,,,,,,,,,,,,822.9886475,0.7395658493,
357.0089417,0.8627768755,,,,,,,,,,,,,,,,,,,,,822.7817993,0.7400643229,
356.5021973,0.8716053963,,,,,,,,,,,,,,,,,,,,,822.5750122,0.7382401228,
355.9954529,0.8685031533,,,,,,,,,,,,,,,,,,,,,822.4025269,0.7377658486,
355.4886169,0.8680907488,,,,,,,,,,,,,,,,,,,,,822.1956787,0.7402424812,
354.981781,0.8734650612,,,,,,,,,,,,,,,,,,,,,821.9888306,0.7376423478,
354.513916,0.8726387024,,,,,,,,,,,,,,,,,,,,,821.7819824,0.7382935882,
354.0069885,0.8731827736,,,,,,,,,,,,,,,,,,,,,821.5750122,0.7405576706,
353.500061,0.8719409704,,,,,,,,,,,,,,,,,,,,,821.4025269,0.741886735,
352.9930725,0.8730743527,,,,,,,,,,,,,,,,,,,,,821.1956787,0.7418501973,
352.4860535,0.8775154948,,,,,,,,,,,,,,,,,,,,,820.9885864,0.7371265292,
352.0179749,0.8763036728,,,,,,,,,,,,,,,,,,,,,820.7816772,0.7388869524,
351.5108948,0.8782304525,,,,,,,,,,,,,,,,,,,,,820.574707,0.7384824753,
351.0037842,0.8820979595,,,,,,,,,,,,,,,,,,,,,820.4020996,0.7418673038,
350.4966125,0.8797459602,,,,,,,,,,,,,,,,,,,,,820.1950684,0.7387108207,
349.9894104,0.8817971349,,,,,,,,,,,,,,,,,,,,,819.9880981,0.7411691546,
349.4821777,0.8815386295,,,,,,,,,,,,,,,,,,,,,819.7809448,0.7375609875,
349.0139465,0.8819147944,,,,,,,,,,,,,,,,,,,,,819.5737915,0.7408403754,
348.5066528,0.8842715025,,,,,,,,,,,,,,,,,,,,,819.4012451,0.7419465184,
347.9992981,0.8859658837,,,,,,,,,,,,,,,,,,,,,819.1940918,0.737750411,
347.4919128,0.8871905804,,,,,,,,,,,,,,,,,,,,,818.9869995,0.7420669794,
346.9845276,0.8900627494,,,,,,,,,,,,,,,,,,,,,818.7797852,0.7416886091,
346.5161133,0.8886771202,,,,,,,,,,,,,,,,,,,,,818.5726318,0.7419467568,
346.0086365,0.8881602287,,,,,,,,,,,,,,,,,,,,,818.4000244,0.7406416535,
345.5011292,0.8884273767,,,,,,,,,,,,,,,,,,,,,818.1928101,0.7390726805,
344.9935913,0.8857691288,,,,,,,,,,,,,,,,,,,,,817.9856567,0.7416864038,
344.4859924,0.8839048147,,,,,,,,,,,,,,,,,,,,,817.7783203,0.7389915586,
344.0174561,0.8838964701,,,,,,,,,,,,,,,,,,,,,817.6055908,0.7379484177,
343.5097656,0.8836002946,,,,,,,,,,,,,,,,,,,,,817.3982544,0.7405800223,
343.0021057,0.8887379169,,,,,,,,,,,,,,,,,,,,,817.19104,0.7410190105,
342.4944153,0.8911241889,,,,,,,,,,,,,,,,,,,,,816.9837036,0.7403901219,
341.9866333,0.8908011913,,,,,,,,,,,,,,,,,,,,,816.7764893,0.7407332659,
341.5179138,0.8904970884,,,,,,,,,,,,,,,,,,,,,816.6035767,0.7391978502,
341.0101013,0.8935781121,,,,,,,,,,,,,,,,,,,,,816.3962402,0.7379955649,
340.5022278,0.8951600194,,,,,,,,,,,,,,,,,,,,,816.1889038,0.7408459783,
339.9943237,0.896792233,,,,,,,,,,,,,,,,,,,,,815.9814453,0.7413418889,
339.4864197,0.8973535299,,,,,,,,,,,,,,,,,,,,,815.7741089,0.7416056991,
339.0175476,0.8964352012,,,,,,,,,,,,,,,,,,,,,815.6012573,0.7407104373,
338.5095825,0.8977778554,,,,,,,,,,,,,,,,,,,,,815.3937988,0.7387672067,
338.0015259,0.8960493207,,,,,,,,,,,,,,,,,,,,,815.1863403,0.7411144972,
337.4934692,0.8960846663,,,,,,,,,,,,,,,,,,,,,814.9788208,0.7384665608,
336.9853821,0.896322906,,,,,,,,,,,,,,,,,,,,,814.8058472,0.7406507134,
336.5163269,0.8992031217,,,,,,,,,,,,,,,,,,,,,814.5983276,0.7423301339,
336.0081787,0.9027785659,,,,,,,,,,,,,,,,,,,,,814.3908691,0.7415918112,
335.4999695,0.9019264579,,,,,,,,,,,,,,,,,,,,,814.1832275,0.7411410213,
334.9917603,0.9048296213,,,,,,,,,,,,,,,,,,,,,813.9758301,0.7440786362,
334.48349,0.9069018364,,,,,,,,,,,,,,,,,,,,,813.8027954,0.7423480749,
334.0142822,0.9058196545,,,,,,,,,,,,,,,,,,,,,813.5951538,0.7408022285,
333.5059814,0.9035087228,,,,,,,,,,,,,,,,,,,,,813.3875122,0.7433587909,
332.9976196,0.9035200477,,,,,,,,,,,,,,,,,,,,,813.1799316,0.7416834831,
332.4892273,0.9032506943,,,,,,,,,,,,,,,,,,,,,812.972229,0.7431333661,
331.9808044,0.9090802073,,,,,,,,,,,,,,,,,,,,,812.7992554,0.7400583625,
331.5114136,0.9092324376,,,,,,,,,,,,,,,,,,,,,812.5915527,0.7368745208,
331.0029297,0.9106988311,,,,,,,,,,,,,,,,,,,,,812.3837891,0.73939538,
330.4944153,0.9105483294,,,,,,,,,,,,,,,,,,,,,812.1761475,0.7412618399,
329.9858704,0.9104384184,,,,,,,,,,,,,,,,,,,,,812.0029297,0.7408890128,
329.5163879,0.9111459255,,,,,,,,,,,,,,,,,,,,,811.7952271,0.7382007241,
329.007782,0.9150834084,,,,,,,,,,,,,,,,,,,,,811.5874023,0.7389740348,
328.4990845,0.9171827435,,,,,,,,,,,,,,,,,,,,,811.3795776,0.7404460311,
